Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
22.0,0,1,8,0,10.8,1.2,295.3,45.0,1.9,4035.0,4.8,3.8,743.0,Education
53.0,2,1,6,1,3.9,2.3,18.5,181.0,1.8,4379.0,5.4,4.9,253.0,Work
42.0,0,2,4,1,6.1,26.3,84.1,10.0,2.0,5380.0,2.6,0.8,290.0,Social Media
22.0,2,7,1,1,5.4,48.9,292.6,149.0,4.9,7138.0,2.7,3.7,1064.0,Gaming
25.0,2,5,1,0,2.6,1.3,222.0,152.0,4.3,6608.0,3.5,2.0,210.0,Social Media
22.0,0,2,0,1,7.1,44.9,22.9,184.0,1.5,5552.0,5.9,4.6,1491.0,Education
46.0,0,5,2,1,9.5,26.4,166.7,78.0,3.0,5383.0,7.6,1.7,856.0,Work
44.0,0,4,2,1,1.3,39.3,118.2,16.0,1.4,8250.0,3.6,2.5,1410.0,Social Media
25.0,2,1,0,0,7.0,45.8,290.5,97.0,0.8,1356.0,5.1,4.8,942.0,Gaming
17.0,0,4,6,0,2.1,30.7,182.3,30.0,6.0,7020.0,1.6,1.7,1960.0,Gaming
57.0,0,7,6,1,5.2,27.5,186.8,171.0,2.5,2171.0,7.6,4.4,769.0,Entertainment
27.0,1,4,0,1,5.2,31.1,29.6,63.0,2.3,9158.0,3.8,3.8,1886.0,Social Media
55.0,2,6,0,0,5.2,44.5,155.1,12.0,5.2,3172.0,3.0,3.1,746.0,Social Media
60.0,2,1,2,1,11.8,11.4,295.6,136.0,4.8,6404.0,4.4,1.6,1635.0,Gaming
51.0,0,8,7,0,5.8,49.9,130.6,70.0,0.9,5744.0,1.9,0.5,1747.0,Education
47.0,2,1,1,0,2.8,14.0,84.0,20.0,5.2,7446.0,0.6,4.6,751.0,Social Media
32.0,0,1,9,0,5.4,48.4,264.5,123.0,4.7,9220.0,1.1,2.7,634.0,Education
38.0,1,9,5,1,2.5,38.2,52.0,30.0,2.1,2477.0,2.7,3.7,773.0,Entertainment
32.0,1,6,6,1,8.3,6.1,195.1,45.0,5.7,7094.0,6.5,3.2,1626.0,Education
15.0,0,5,5,1,11.1,42.9,250.9,32.0,2.5,1532.0,3.0,2.2,1346.0,Work
59.0,2,2,4,0,6.9,37.0,254.7,26.0,3.7,8642.0,5.0,3.9,1806.0,Education
36.0,0,2,7,0,9.8,27.1,204.9,62.0,4.9,1327.0,1.4,2.9,1872.0,Entertainment
49.0,0,8,4,0,3.0,24.3,88.8,118.0,4.0,6934.0,4.5,0.4,337.0,Gaming
33.0,1,2,0,0,9.7,24.0,67.7,181.0,3.9,7533.0,5.2,0.2,712.0,Education
54.0,1,4,2,1,2.6,36.3,38.0,21.0,1.0,5065.0,7.3,3.9,1101.0,Gaming
35.0,1,2,9,0,11.2,9.6,131.3,95.0,1.3,6351.0,2.3,1.4,580.0,Education
48.0,0,4,0,0,10.6,37.2,296.8,122.0,3.2,3878.0,1.3,0.1,1125.0,Education
16.0,1,0,2,0,9.4,33.0,293.0,75.0,5.6,5985.0,7.0,4.4,1209.0,Entertainment
16.0,1,0,3,1,9.2,6.0,210.4,177.0,2.7,4907.0,3.8,0.3,1088.0,Entertainment
33.0,0,1,3,0,7.4,20.0,91.2,199.0,2.7,7538.0,0.6,3.5,1303.0,Education
30.0,2,8,6,0,2.3,40.6,33.8,30.0,1.3,2362.0,0.7,3.6,1188.0,Work
51.0,0,3,1,1,10.6,6.6,295.7,173.0,1.6,6519.0,4.8,3.4,1705.0,Gaming
15.0,2,4,9,1,7.1,11.5,252.9,50.0,2.8,2935.0,4.0,0.4,946.0,Gaming
16.0,1,9,8,0,6.4,14.5,264.4,40.0,2.2,9632.0,3.3,2.8,628.0,Gaming
19.0,0,7,7,1,1.7,23.1,179.1,193.0,4.9,8787.0,6.1,1.0,333.0,Entertainment
31.0,0,4,0,0,1.6,2.6,242.4,166.0,1.5,2561.0,1.3,1.1,1800.0,Work
60.0,0,4,8,0,7.2,36.0,79.0,123.0,1.2,2214.0,3.8,0.3,126.0,Work
28.0,2,1,8,0,1.4,25.6,202.4,74.0,1.7,8469.0,2.5,0.3,1701.0,Work
27.0,2,3,8,0,11.4,44.0,293.7,21.0,1.0,7858.0,6.8,1.1,1049.0,Work
29.0,1,6,0,1,8.2,39.5,271.0,66.0,5.7,4055.0,3.7,1.2,1314.0,Social Media
51.0,0,0,7,0,9.1,48.4,51.7,14.0,3.4,6101.0,5.7,4.5,949.0,Education
59.0,2,3,8,1,2.7,30.3,114.9,116.0,1.1,9507.0,1.9,2.1,990.0,Gaming
19.0,1,4,5,0,8.4,34.2,116.5,135.0,1.1,9884.0,2.7,3.8,410.0,Social Media
48.0,2,3,7,1,7.5,39.8,83.8,193.0,5.3,8148.0,5.7,3.1,1240.0,Gaming
56.0,1,6,1,0,3.5,16.2,163.1,36.0,0.8,6184.0,2.2,0.5,1149.0,Entertainment
37.0,0,6,1,0,12.0,10.7,191.4,18.0,1.2,8230.0,0.9,2.4,241.0,Work
43.0,0,9,6,0,1.1,26.4,171.8,93.0,4.1,7722.0,2.0,4.7,1824.0,Work
60.0,2,8,3,1,1.9,36.2,48.8,105.0,1.2,6527.0,4.0,3.6,1330.0,Education
49.0,2,1,1,0,5.4,3.6,235.6,42.0,3.7,4058.0,0.7,2.2,166.0,Gaming
20.0,0,5,3,1,4.6,3.2,19.7,44.0,5.2,8918.0,7.9,4.8,859.0,Entertainment
29.0,2,9,5,1,7.2,19.8,122.6,27.0,0.6,5217.0,1.1,4.8,1119.0,Work
32.0,1,9,8,0,7.3,15.4,107.4,198.0,1.9,1560.0,5.5,2.5,137.0,Gaming
25.0,0,2,0,0,4.6,14.6,278.2,93.0,3.5,5112.0,0.7,4.3,1349.0,Entertainment
51.0,1,3,1,0,1.4,16.7,121.1,189.0,4.2,5217.0,6.2,3.0,644.0,Education
53.0,2,1,9,1,9.4,22.5,148.0,178.0,1.9,9105.0,4.9,1.7,1738.0,Education
34.0,1,0,0,1,11.9,18.3,266.6,141.0,5.4,575.0,7.2,0.8,1396.0,Gaming
21.0,0,9,8,0,11.8,24.5,295.2,83.0,1.4,5881.0,6.3,3.4,352.0,Entertainment
43.0,1,1,9,1,9.9,6.2,237.9,133.0,5.5,1491.0,2.2,1.4,1710.0,Education
35.0,0,7,8,0,3.0,23.0,37.1,111.0,3.5,918.0,5.4,1.3,1084.0,Entertainment
55.0,1,8,9,1,4.5,9.7,230.7,110.0,5.7,139.0,2.8,3.9,466.0,Work
31.0,0,7,8,1,3.5,36.3,129.1,12.0,0.7,388.0,2.8,3.2,721.0,Education
28.0,1,6,3,1,3.8,31.9,61.2,106.0,1.1,6439.0,7.9,5.0,807.0,Work
15.0,2,7,1,0,7.2,30.6,153.3,181.0,2.3,2713.0,6.9,1.6,1907.0,Social Media
28.0,1,2,8,0,6.1,21.4,112.4,159.0,3.8,2679.0,2.8,0.8,693.0,Education
41.0,2,2,6,0,8.6,22.5,176.6,69.0,3.3,4947.0,6.6,2.7,721.0,Social Media
31.0,1,5,2,0,10.0,14.9,208.9,46.0,1.5,9598.0,3.1,2.6,453.0,Entertainment
19.0,0,1,3,0,4.2,18.3,210.1,155.0,4.3,4180.0,5.7,4.9,569.0,Gaming
39.0,2,0,6,1,4.8,38.3,256.1,140.0,4.6,211.0,4.3,4.6,1962.0,Social Media
22.0,2,7,3,0,2.2,25.5,70.9,177.0,4.4,7992.0,1.0,2.4,938.0,Education
19.0,0,6,2,0,2.5,3.2,169.7,173.0,1.9,1519.0,1.7,4.4,419.0,Gaming
55.0,0,4,0,0,3.2,43.8,252.2,162.0,2.7,6755.0,1.8,3.4,1253.0,Work
29.0,1,5,0,1,5.7,49.9,156.0,80.0,1.8,4753.0,5.6,4.5,1807.0,Education
39.0,2,5,7,1,8.5,2.0,203.2,127.0,1.3,3190.0,6.1,3.6,260.0,Gaming
32.0,2,3,5,1,6.8,7.2,57.6,164.0,4.2,2494.0,4.1,1.5,1145.0,Entertainment
40.0,1,2,1,0,7.1,13.6,161.9,11.0,5.2,6283.0,3.4,1.0,201.0,Entertainment
19.0,2,8,2,0,7.1,12.7,168.4,64.0,6.0,9917.0,1.4,4.4,896.0,Entertainment
32.0,2,5,2,1,6.0,9.5,194.4,19.0,1.0,2549.0,7.6,2.9,1667.0,Social Media
15.0,2,1,5,0,6.0,43.3,115.8,89.0,5.7,9603.0,7.5,3.1,812.0,Work
57.0,2,9,9,1,6.4,15.3,203.2,143.0,4.8,4399.0,7.0,4.5,1284.0,Work
28.0,2,6,2,1,1.9,30.7,88.8,160.0,4.5,5059.0,4.4,2.8,1326.0,Entertainment
28.0,0,2,7,0,7.6,26.8,285.1,180.0,3.9,5534.0,6.4,4.7,1483.0,Social Media
30.0,0,5,2,1,10.0,1.1,206.6,60.0,5.0,2677.0,1.5,0.1,272.0,Social Media
56.0,0,7,1,0,6.3,45.3,271.3,34.0,5.7,9006.0,3.0,4.9,101.0,Gaming
52.0,0,4,1,1,4.2,12.4,260.9,23.0,3.8,2325.0,4.6,0.4,408.0,Entertainment
35.0,0,5,8,0,5.3,25.5,163.4,106.0,5.5,2806.0,7.5,0.9,1934.0,Social Media
29.0,1,2,7,0,11.4,41.9,173.7,87.0,4.0,8659.0,3.3,0.2,853.0,Education
21.0,2,8,1,1,1.3,33.0,246.5,132.0,5.6,760.0,2.0,3.0,113.0,Work
38.0,2,6,3,0,9.4,28.9,115.5,23.0,2.5,8569.0,2.7,0.4,192.0,Entertainment
27.0,0,1,6,0,1.0,1.2,186.7,196.0,2.8,8912.0,7.2,4.6,755.0,Education
18.0,2,9,1,1,4.5,37.1,147.1,105.0,2.3,8605.0,6.1,0.1,817.0,Entertainment
31.0,0,1,0,1,11.1,20.5,190.1,72.0,4.3,1695.0,3.8,1.5,743.0,Social Media
25.0,0,2,6,0,2.2,26.4,16.5,180.0,0.6,729.0,1.4,1.3,1810.0,Gaming
35.0,2,6,6,0,6.6,25.0,237.4,155.0,0.6,3021.0,5.2,2.4,892.0,Work
55.0,2,7,4,1,3.1,18.0,265.7,126.0,1.3,8687.0,5.1,1.3,1039.0,Gaming
57.0,0,1,3,0,10.1,7.5,265.9,155.0,3.2,8374.0,1.4,2.1,1702.0,Social Media
47.0,2,5,2,1,3.6,36.3,283.2,128.0,1.4,1979.0,0.9,4.5,1564.0,Work
57.0,2,0,5,1,4.9,23.7,94.0,134.0,1.7,7802.0,7.3,1.7,1155.0,Gaming
53.0,2,6,0,0,4.9,29.0,198.6,44.0,5.8,9446.0,7.6,3.5,1701.0,Gaming
51.0,2,6,9,0,1.3,2.1,33.3,141.0,5.5,598.0,4.1,3.3,1018.0,Entertainment
53.0,1,5,1,1,7.2,8.5,184.8,34.0,3.7,5022.0,1.4,2.5,1425.0,Entertainment
37.0,1,3,1,1,4.7,31.3,8.9,191.0,3.0,3078.0,4.3,1.3,1322.0,Gaming
55.0,2,7,1,1,5.7,2.8,243.6,33.0,0.7,6292.0,4.1,3.6,1804.0,Social Media
39.0,2,0,9,0,11.0,5.4,137.9,99.0,3.4,3633.0,1.8,4.8,294.0,Gaming
16.0,0,8,0,0,1.1,33.2,72.4,132.0,2.8,1350.0,3.8,1.8,392.0,Gaming
24.0,0,3,0,1,9.8,38.4,186.0,14.0,1.4,388.0,2.3,4.4,421.0,Education
19.0,1,0,2,1,1.2,22.5,174.9,107.0,1.5,2835.0,6.4,3.8,1956.0,Entertainment
41.0,1,3,7,1,10.1,43.3,108.7,157.0,1.0,3198.0,4.4,3.5,1345.0,Gaming
56.0,2,6,9,0,2.0,2.2,10.9,194.0,3.4,6676.0,6.2,4.3,897.0,Education
19.0,0,2,7,1,4.1,2.5,286.3,165.0,1.6,989.0,4.4,4.5,826.0,Education
21.0,1,2,9,0,7.4,46.9,71.7,173.0,3.7,8997.0,6.2,1.4,449.0,Gaming
42.0,1,4,0,0,11.9,11.7,122.8,135.0,2.1,8932.0,6.7,4.7,111.0,Gaming
26.0,0,1,9,0,7.9,23.3,236.1,13.0,4.0,7237.0,7.7,0.9,456.0,Education
25.0,0,9,0,1,11.7,3.3,127.7,49.0,1.1,2598.0,3.0,2.5,1414.0,Entertainment
57.0,2,8,5,0,10.3,22.2,76.5,21.0,2.8,1607.0,3.5,0.6,981.0,Entertainment
60.0,0,4,4,1,6.6,27.5,66.7,192.0,5.0,3985.0,4.1,1.4,1827.0,Education
31.0,0,1,2,1,8.7,12.9,269.6,140.0,2.9,223.0,4.9,0.0,1939.0,Entertainment
53.0,0,0,3,0,8.1,33.2,44.2,133.0,1.9,736.0,5.2,1.9,309.0,Work
54.0,2,9,1,1,9.3,19.7,147.6,79.0,2.7,6080.0,3.4,0.6,1551.0,Education
45.0,0,8,5,0,4.7,10.7,221.2,133.0,2.3,5885.0,4.0,4.5,1228.0,Social Media
53.0,2,8,2,0,8.4,12.9,163.4,157.0,1.7,1888.0,8.0,1.1,1603.0,Work
59.0,2,2,3,1,4.9,30.6,133.0,103.0,3.0,7067.0,4.6,2.6,1668.0,Work
54.0,2,6,6,1,4.5,11.0,230.2,167.0,3.9,771.0,3.5,1.0,1714.0,Entertainment
33.0,1,0,4,1,7.4,44.3,106.7,110.0,4.1,7826.0,5.9,1.2,144.0,Work
56.0,0,9,4,0,9.3,39.9,196.7,16.0,3.7,2330.0,8.0,1.5,1022.0,Social Media
32.0,1,1,2,0,4.8,35.1,133.6,84.0,2.2,347.0,4.6,1.9,184.0,Entertainment
42.0,2,1,6,1,3.3,16.7,289.7,159.0,1.2,2383.0,3.1,1.3,1936.0,Education
31.0,0,6,1,1,4.0,21.3,296.7,40.0,3.9,4450.0,2.3,4.9,348.0,Entertainment
21.0,1,1,4,1,8.8,33.1,80.8,187.0,3.8,8358.0,3.4,2.4,647.0,Education
47.0,1,4,7,1,10.9,1.2,239.8,176.0,1.1,2259.0,3.6,1.4,1369.0,Entertainment
39.0,1,9,9,0,11.2,11.7,55.1,76.0,4.2,2100.0,7.7,2.9,352.0,Gaming
48.0,0,5,1,0,2.3,13.5,229.9,132.0,1.7,4112.0,5.3,4.4,860.0,Social Media
52.0,1,4,3,1,4.2,15.5,44.3,162.0,2.9,1271.0,1.8,1.8,764.0,Education
45.0,1,7,7,1,6.5,38.0,53.5,186.0,2.4,7791.0,6.2,3.6,743.0,Work
57.0,0,9,7,0,10.2,42.1,209.6,121.0,3.6,4434.0,2.6,3.2,1951.0,Education
32.0,0,3,9,0,3.2,43.9,16.7,163.0,4.3,6372.0,4.5,2.1,787.0,Education
37.0,0,5,8,0,8.4,7.3,197.6,13.0,5.5,9658.0,6.0,3.5,745.0,Entertainment
33.0,1,9,2,0,7.9,43.1,76.3,101.0,5.7,2682.0,4.2,1.2,1172.0,Social Media
17.0,1,9,4,1,11.0,34.9,64.1,23.0,2.9,6867.0,1.0,2.8,533.0,Entertainment
32.0,1,4,9,1,8.3,14.3,268.6,27.0,2.0,3905.0,1.9,0.6,1424.0,Entertainment
49.0,2,1,6,0,7.1,29.8,70.5,168.0,5.9,5482.0,6.3,0.7,1856.0,Education
25.0,0,2,6,1,10.0,17.1,89.7,38.0,3.4,6095.0,6.1,4.3,1693.0,Social Media
17.0,0,3,1,0,8.1,36.3,216.3,63.0,2.8,2070.0,7.8,3.6,1093.0,Entertainment
59.0,1,3,3,0,5.9,27.3,192.3,136.0,4.9,2966.0,2.6,3.1,1370.0,Social Media
58.0,2,9,8,0,11.2,42.9,244.5,15.0,5.6,9063.0,5.2,0.1,1944.0,Gaming
33.0,1,0,8,1,1.3,21.7,221.8,188.0,1.8,3593.0,3.0,0.6,425.0,Gaming
58.0,2,2,3,1,7.4,18.2,137.0,85.0,2.2,4537.0,7.2,3.2,1299.0,Entertainment
26.0,1,9,2,0,5.5,16.1,65.2,91.0,1.8,8131.0,6.8,2.5,1361.0,Social Media
23.0,1,9,3,0,1.4,22.1,123.7,125.0,5.4,6846.0,6.3,1.2,1537.0,Entertainment
34.0,1,3,0,1,5.9,35.9,142.6,164.0,3.1,9808.0,7.6,2.0,1172.0,Social Media
26.0,2,3,1,1,6.3,9.1,66.5,104.0,4.3,2695.0,1.6,0.1,1371.0,Education
59.0,2,0,1,0,11.9,43.5,101.4,125.0,4.9,6519.0,6.8,1.7,1508.0,Entertainment
51.0,1,8,0,1,3.3,46.8,30.6,17.0,4.1,3900.0,4.7,4.8,1298.0,Social Media
58.0,1,2,7,0,4.3,35.9,193.5,69.0,4.1,3604.0,5.1,3.8,883.0,Entertainment
44.0,0,5,4,1,7.3,6.3,228.1,191.0,2.8,6216.0,5.0,2.8,1651.0,Entertainment
46.0,0,6,3,1,4.8,30.0,38.7,108.0,5.3,206.0,1.8,1.4,1923.0,Social Media
34.0,0,1,0,1,9.4,35.4,236.3,91.0,2.4,1071.0,3.7,3.4,423.0,Social Media
52.0,1,2,5,0,7.8,14.0,31.4,18.0,3.6,9120.0,7.7,3.8,562.0,Entertainment
52.0,2,1,8,0,10.4,13.1,218.9,200.0,0.7,2633.0,2.1,0.5,921.0,Gaming
22.0,0,4,3,0,3.9,10.0,102.9,10.0,1.3,5981.0,6.5,0.2,944.0,Entertainment
37.0,0,2,1,1,3.4,20.2,114.5,119.0,0.5,7806.0,4.2,0.3,1288.0,Social Media
43.0,2,4,0,1,4.2,47.5,65.4,171.0,3.9,9775.0,0.6,2.3,143.0,Gaming
24.0,2,7,4,1,10.6,40.1,259.0,92.0,0.6,5821.0,0.6,0.5,678.0,Work
50.0,2,9,9,1,7.6,2.2,31.6,140.0,2.0,3196.0,2.7,0.3,622.0,Education
17.0,0,4,4,1,4.2,19.3,246.4,128.0,2.5,8996.0,1.3,0.7,487.0,Work
38.0,1,5,0,0,8.9,29.2,234.1,107.0,4.2,547.0,2.1,2.9,1154.0,Gaming
46.0,1,2,3,1,11.1,36.5,183.0,114.0,5.1,6035.0,5.6,3.5,902.0,Entertainment
58.0,0,2,6,0,1.2,13.5,171.4,186.0,2.0,1064.0,2.5,3.9,1008.0,Work
22.0,1,0,8,1,3.4,26.7,6.8,200.0,5.3,8564.0,3.7,3.0,459.0,Gaming
48.0,0,0,1,1,11.9,21.4,127.4,195.0,4.1,9934.0,7.5,4.6,1327.0,Work
44.0,2,7,9,1,8.3,42.8,228.6,23.0,4.5,7095.0,7.6,2.6,827.0,Entertainment
57.0,1,1,8,0,5.6,49.5,52.7,57.0,0.9,4547.0,6.9,0.8,1612.0,Entertainment
21.0,2,4,8,0,8.3,11.9,275.0,123.0,3.0,3426.0,0.6,4.0,210.0,Work
26.0,0,0,4,1,3.7,47.2,261.1,180.0,1.5,7706.0,6.3,0.5,998.0,Work
60.0,0,8,4,1,2.5,31.5,17.1,109.0,2.6,7772.0,6.4,4.7,637.0,Entertainment
31.0,1,3,9,1,8.5,31.0,242.9,110.0,1.4,4970.0,4.3,2.5,1718.0,Work
18.0,1,5,2,1,9.4,6.5,83.9,158.0,5.3,6914.0,3.3,3.5,644.0,Education
28.0,1,1,7,1,3.8,21.3,130.4,136.0,4.5,3111.0,2.9,4.9,1684.0,Education
38.0,1,6,9,1,2.8,19.7,138.1,95.0,1.3,1764.0,4.0,4.3,256.0,Social Media
21.0,0,9,7,1,1.6,8.5,182.2,85.0,0.5,181.0,7.7,0.4,1936.0,Entertainment
34.0,0,5,3,1,8.2,4.7,120.6,144.0,1.8,6245.0,3.9,0.7,766.0,Social Media
32.0,2,0,2,0,11.0,43.9,125.6,15.0,2.2,5989.0,6.2,3.4,703.0,Education
21.0,2,0,7,0,6.5,5.8,218.6,22.0,1.1,8930.0,2.3,4.6,481.0,Social Media
47.0,0,3,4,0,11.9,29.7,129.5,165.0,0.8,5849.0,5.8,3.9,937.0,Social Media
27.0,1,4,5,1,3.2,23.4,122.0,89.0,4.8,3439.0,7.7,0.5,1657.0,Education
33.0,1,5,0,1,8.6,44.6,17.3,30.0,5.6,2638.0,1.2,4.5,1397.0,Social Media
16.0,2,1,3,1,11.9,10.4,110.5,41.0,5.2,4597.0,5.6,0.6,628.0,Social Media
27.0,2,1,1,0,1.4,37.1,89.6,185.0,1.8,9611.0,7.5,3.3,1523.0,Social Media
37.0,2,3,6,1,3.0,33.4,80.6,200.0,3.3,2132.0,3.0,0.6,1562.0,Education
56.0,0,7,6,0,11.2,29.4,201.3,93.0,4.3,6293.0,0.6,1.6,1660.0,Gaming
59.0,1,3,0,0,10.3,36.1,278.3,162.0,3.4,1704.0,7.8,0.5,910.0,Education
39.0,1,6,0,1,10.3,11.9,15.2,163.0,1.0,4683.0,4.7,0.3,462.0,Social Media
48.0,2,6,9,1,2.8,6.6,174.2,149.0,2.7,6208.0,5.6,3.1,1901.0,Social Media
46.0,0,4,2,0,10.7,22.0,31.0,38.0,1.6,5194.0,1.5,1.6,197.0,Education
46.0,1,7,9,0,11.5,24.5,176.2,124.0,1.6,2831.0,5.3,3.8,1149.0,Education
54.0,2,6,4,0,11.2,49.3,126.7,28.0,0.9,6293.0,2.7,1.4,1573.0,Work
48.0,2,5,0,1,2.3,19.2,185.2,161.0,3.9,2954.0,6.0,0.1,393.0,Gaming
59.0,2,8,6,1,9.0,40.4,42.4,111.0,1.7,6083.0,6.2,4.3,1387.0,Work
38.0,0,3,2,0,5.4,2.4,194.7,182.0,2.2,7276.0,3.8,3.8,1115.0,Social Media
34.0,0,9,7,0,9.8,40.7,170.4,112.0,2.4,2891.0,1.9,2.9,1385.0,Education
35.0,0,1,2,1,7.1,34.9,204.8,123.0,4.8,2756.0,5.6,4.7,1103.0,Work
32.0,0,0,3,1,5.5,33.1,265.3,62.0,2.6,9691.0,3.3,2.6,645.0,Work
60.0,0,4,9,1,4.0,17.7,173.0,116.0,2.0,5678.0,4.0,0.7,1999.0,Gaming
40.0,1,5,3,1,6.0,4.9,13.7,143.0,4.7,6929.0,7.2,0.2,865.0,Entertainment
34.0,0,7,0,0,7.2,34.4,77.5,80.0,3.9,4028.0,0.7,1.3,1801.0,Social Media
55.0,2,0,4,0,4.2,49.5,16.4,149.0,5.8,2431.0,7.7,4.2,1671.0,Entertainment
35.0,0,7,0,1,10.1,9.5,270.4,132.0,3.5,6752.0,6.3,4.8,274.0,Social Media
57.0,2,4,2,1,5.6,31.6,255.1,46.0,4.3,6847.0,3.7,0.6,743.0,Gaming
37.0,0,2,9,0,4.9,49.1,24.4,169.0,2.0,7138.0,1.3,4.3,1577.0,Gaming
16.0,2,8,3,0,8.1,49.0,7.7,56.0,3.7,2724.0,3.1,3.0,1213.0,Social Media
29.0,1,5,4,0,3.8,5.4,96.8,94.0,4.9,5612.0,6.3,5.0,528.0,Education
52.0,0,5,8,0,6.3,7.2,17.7,106.0,3.4,5524.0,1.9,1.1,133.0,Education
48.0,1,4,4,1,10.6,30.4,265.3,165.0,5.8,1729.0,5.7,3.7,675.0,Entertainment
23.0,2,8,0,0,4.1,8.4,296.9,25.0,4.1,8405.0,2.3,1.3,416.0,Entertainment
60.0,1,4,8,0,1.6,15.8,273.2,17.0,1.3,9403.0,7.8,1.0,1678.0,Gaming
24.0,0,9,5,0,7.9,11.3,23.7,100.0,4.5,6324.0,2.1,2.8,173.0,Work
45.0,2,8,0,0,4.0,29.2,146.1,168.0,0.6,4261.0,5.8,3.8,1581.0,Gaming
18.0,0,8,7,1,2.9,27.0,271.9,70.0,1.5,9575.0,6.9,3.3,1570.0,Work
48.0,1,1,7,1,11.5,35.3,263.7,39.0,0.7,1329.0,3.5,4.3,308.0,Entertainment
25.0,1,6,0,1,5.4,26.6,75.5,95.0,4.1,9836.0,5.2,2.4,872.0,Entertainment
30.0,1,2,0,1,12.0,18.1,290.9,143.0,1.4,2096.0,6.6,1.4,633.0,Work
25.0,2,9,8,1,9.2,3.9,120.8,139.0,5.7,1745.0,1.5,1.7,1754.0,Social Media
22.0,0,6,8,0,8.8,44.0,147.9,176.0,4.2,3629.0,6.1,0.6,865.0,Entertainment
36.0,2,8,4,1,4.5,34.6,169.5,81.0,2.7,7144.0,6.4,4.8,1522.0,Entertainment
54.0,1,1,1,0,1.6,33.1,168.9,43.0,1.2,7148.0,6.0,3.0,1804.0,Work
25.0,1,1,2,1,11.0,35.5,69.7,129.0,4.0,4009.0,1.1,2.6,353.0,Education
21.0,2,4,0,1,4.7,16.2,263.5,157.0,1.0,2722.0,0.9,3.2,418.0,Education
44.0,0,5,9,0,8.1,34.4,163.8,178.0,3.7,4886.0,3.0,1.2,1168.0,Education
50.0,2,6,8,1,5.8,20.4,60.1,82.0,4.2,1504.0,2.4,2.7,1789.0,Gaming
43.0,1,0,0,0,8.4,35.4,39.6,184.0,1.7,3854.0,7.3,0.7,583.0,Entertainment
37.0,0,8,0,0,5.0,43.8,268.1,13.0,3.4,1813.0,5.4,4.1,1426.0,Entertainment
30.0,1,5,8,0,1.2,5.9,166.0,41.0,2.6,9134.0,1.9,2.6,1343.0,Gaming
30.0,1,2,9,0,11.3,32.9,122.4,94.0,1.7,4830.0,6.1,0.5,949.0,Entertainment
37.0,2,3,6,0,8.9,40.6,203.6,196.0,5.7,7245.0,5.1,4.4,412.0,Work
27.0,1,4,7,0,7.0,35.8,118.1,174.0,1.8,516.0,6.2,2.4,1626.0,Entertainment
15.0,0,1,4,0,3.7,32.8,43.0,200.0,5.7,249.0,3.2,2.0,986.0,Gaming
48.0,0,3,9,0,7.3,26.3,292.5,110.0,3.8,4092.0,5.4,0.3,365.0,Social Media
49.0,1,8,3,1,3.6,20.4,42.3,151.0,3.8,8043.0,6.1,1.3,361.0,Gaming
35.0,1,9,5,1,5.2,21.2,241.8,67.0,3.4,5848.0,7.5,4.8,1211.0,Education
40.0,1,9,7,0,8.2,23.9,171.8,74.0,2.2,4306.0,2.8,0.3,1129.0,Education
35.0,2,6,9,1,6.1,44.8,71.3,57.0,5.2,8817.0,0.5,2.2,215.0,Work
38.0,2,6,4,1,10.6,48.6,191.8,180.0,2.6,1879.0,1.1,1.4,1430.0,Social Media
53.0,0,8,8,0,5.7,12.5,176.4,97.0,3.3,447.0,5.4,1.7,1790.0,Education
59.0,2,4,8,1,2.6,41.3,219.1,178.0,5.1,3713.0,4.9,4.2,934.0,Entertainment
16.0,0,7,8,1,6.4,45.1,211.5,108.0,4.6,5974.0,3.4,1.8,1737.0,Work
41.0,1,6,0,0,11.7,6.4,212.4,25.0,4.7,9750.0,1.0,2.2,483.0,Education
30.0,2,8,6,0,10.1,8.3,164.4,199.0,2.9,7338.0,4.4,1.5,1604.0,Education
15.0,1,9,0,1,10.4,32.7,152.4,139.0,2.3,7478.0,6.8,0.6,1736.0,Education
58.0,2,8,9,1,2.6,47.0,5.7,173.0,5.5,5612.0,6.2,2.4,564.0,Entertainment
43.0,1,6,0,1,10.8,29.6,251.8,48.0,2.1,3320.0,6.4,0.5,1545.0,Work
28.0,0,6,9,0,2.4,44.7,15.0,10.0,4.5,3460.0,0.8,0.2,163.0,Social Media
47.0,0,0,5,1,1.5,44.0,83.7,19.0,4.1,8312.0,7.9,5.0,970.0,Work
46.0,2,0,6,0,7.7,46.3,186.6,116.0,0.6,2573.0,6.0,2.7,115.0,Gaming
19.0,0,8,2,0,4.9,3.7,257.8,17.0,1.3,2685.0,7.3,1.8,777.0,Social Media
20.0,0,7,9,1,4.1,21.0,5.4,177.0,5.8,7080.0,3.9,3.8,832.0,Education
52.0,0,9,6,0,11.6,36.1,58.8,40.0,0.5,8191.0,6.1,4.1,1301.0,Education
50.0,1,8,3,1,4.8,28.4,221.2,46.0,5.5,2568.0,7.3,0.7,1133.0,Work
58.0,1,4,4,0,7.3,20.7,156.7,65.0,1.1,5931.0,3.2,3.9,653.0,Entertainment
